"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Neighborhood","29th and Chase","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,8.66460996033495,,,,42700,3.64077669902913,27.8443113772455,0.070655737704918,161.6,,,95
"Neighborhood","45th and Moncrief","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,5.75363596297929,,,,48900,2.08768267223382,11.1363636363636,0.0215541922290388,112,,,95
"Neighborhood","Airport North","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,7.58924636403702,,,,123800,0.487012987012987,13.4738771769019,0.0549919224555735,307.5,,,97
"Neighborhood","Alderman Park","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.80696342000881,,,,123400,1.56378600823045,-0.0809716599190283,0.0120340356564019,158.1,,,95
"Neighborhood","Arlington Hills","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,7.58704275011018,,,,110800,1.18721461187215,18.6295503211991,0.0494855595667869,158.4,,,95
"Neighborhood","Arlington Manor","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.25605993829881,,,,92300,0.43525571273123,5.00568828213879,0.00742145178764897,142.9,,,95
"Neighborhood","Arlingwood","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.92904363155575,,,,97500,0.308641975308642,12.5866050808314,0.0331897435897437,119.1,,,95
"Neighborhood","Arrowhead","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,8.35610401057735,,,,133300,1.21488230827639,18.699910952805,0.0451312828207051,86.2,,,95
"Neighborhood","Atlantic Boulevard Estates","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.788893785808726,,,,104500,-0.476190476190476,6.30722278738555,0.0116267942583732,123.1,,,95
"Neighborhood","Atlantic Highlands","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.10841780520053,,,,273000,0.146735143066764,4.27807486631016,0.00575457875457874,81.5,,,95
"Neighborhood","Audubon Park","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,8.70427501101807,,,,226100,0.221631205673759,20.9737827715356,0.0743255196815569,81.7,,,97
"Neighborhood","Baldwin Park","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,0.762450418686646,,,,380300,-0.0525624178712221,0.608465608465608,0.00154351827504606,220.7,,,97
"Neighborhood","Ballast Point","Tampa","FL","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL",,3.15998237108859,,,,229800,0.305543430816237,4.26497277676951,0.0110008703220192,94,,,96.5
"Neighborhood","Baymeadows","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,7.72146319964742,,,,89200,1.13378684807256,20.5405405405405,0.0503251121076234,142.4,,,95
"Neighborhood","Beach Park","Tampa","FL","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL",,3.42221242838255,,,,510400,0.47244094488189,4.16326530612245,0.0039439655172413,88,,,96.5
"Neighborhood","Beacon Hills and Harbour","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,2.69061260467166,,,,233800,0.472711645896003,5.0314465408805,0.00398203592814372,49.3,,,95
"Neighborhood","Bermuda Riviera","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,5.05949757602468,,,,641000,0.124960949703218,14.9569583931133,0.0183120124804992,69,,,111
"Neighborhood","Beverly Park","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,9.87439400617012,,,,135500,1.65041260315079,38.4065372829418,0.0759040590405904,108.5,,,108
"Neighborhood","Biscayne","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,6.30013221683561,,,,136900,0.810014727540501,16.0169491525424,0.0411614317019722,157.1,,,95
"Neighborhood","Biscayne Terrace","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,7.68620537681798,,,,139100,0.943396226415094,22.1246707638279,0.0613084112149533,170,,,95
"Neighborhood","Boulevard Heights","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.32216835610401,,,,173000,0.464576074332172,15.6417112299465,0.0243179190751446,191.5,,,108
"Neighborhood","Brierwood","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.231379462318202,,,,151400,0.0660938532716457,-3.0729833546735,-0.0159709379128138,80.6,,,95
"Neighborhood","Bryn Mawr","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,7.64654032613486,,,,171900,0.350262697022767,18.551724137931,0.0521465968586388,151.9,,,97
"Neighborhood","Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,5.0440722785368,78.2953,,,330600,0.516874429917908,12.2199592668024,0.0102208106473078,61.1,,,158
"Neighborhood","Central Park","West Palm Beach","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,2.40855002203614,,,,212100,2.06929740134745,-2.97346752058554,-0.0132673267326733,161.1,,,113
"Neighborhood","Charter Point","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,2.04715733803438,,,,160300,0.43859649122807,5.87846763540291,0.0159201497192765,108,,,95
"Neighborhood","Chimney Lakes","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.28691053327457,,,,138600,0.434782608695652,7.35863671572424,0.0150072150072149,180,,,95
"Neighborhood","Cobblestone","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.84089907448215,,,,177700,0.622876557191393,9.21942224953903,0.0239786156443444,110.7,,,95
"Neighborhood","College Gardens","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.843984133979727,,,,43900,3.78250591016548,-15.0870406189555,-0.026993166287016,212.7,,,95
"Neighborhood","Confederate Point","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.167474658439841,,,,147300,0.0679347826086956,-1.93075898801598,-0.0136863543788187,107.7,,,95
"Neighborhood","Copper Hill","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,7.1859850154253,,,,136800,1.10864745011086,16.2276975361087,0.0373538011695906,112,,,95
"Neighborhood","Coquina Key","Saint Petersburg","FL","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL",,3.07624504186866,,,,115500,0.873362445414847,5,0.0247705627705628,122,,,87
"Neighborhood","Coral Ridge Country Club","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,0.612604671661525,,,,356100,-0.918196994991653,0.0280898876404494,-0.0161359168772817,72.3,,,111
"Neighborhood","Coral Way","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,1.69017188188629,74.0217,,,298600,0.504880511612252,6.22554251156172,-0.000599464166108454,98.4,,,100
"Neighborhood","Craven","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.00264433671221,,,,171000,0.293255131964809,3.13630880579011,0.011438596491228,113.1,,,95
"Neighborhood","Croissant Park","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,4.4601145879242,,,,241900,1.17105813467169,7.51111111111111,0.00936337329474979,149.8,,,111
"Neighborhood","Deercreek","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.304098721903922,,,,425600,-0.257792359971877,2.60366441658631,0.00106437969924822,111.1,,,95
"Neighborhood","Deerwood","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.350374614367563,43.8694,,,176700,-0.169491525423729,-0.338409475465313,-0.0124844368986984,88.1,,,109
"Neighborhood","Deerwood Center","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,6.62406346408109,,,,100500,1.10663983903421,14.7260273972603,0.0421194029850747,255.8,,,95
"Neighborhood","Dixie Belle","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,3.66681357426179,,,,96800,-0.308959835221421,9.13190529875986,0.0339256198347107,259.8,,,97
"Neighborhood","Dixieland","Lakeland","FL","Lakeland, FL","Lakeland-Winter Haven, FL",,3.19303657999119,,,,71100,0.140845070422535,7.8907435508346,0.0328691983122362,99,,,97
"Neighborhood","Dover Estates","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,9.46231820185104,,,,195100,0.931195033626487,22.2431077694236,0.0684777037416708,136.6,,,97
"Neighborhood","Dover Manor","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,6.38166593212869,,,,201000,0.149476831091181,13.1756756756757,0.0456766169154228,130.8,,,97
"Neighborhood","Dover Shores East","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,8.26134861172323,,,,174800,0.286861732644865,17.5521183591123,0.0610697940503433,98.3,,,97
"Neighborhood","Dover Shores West","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,5.36579991185544,,,,192900,0,11.5673799884326,0.040025920165889,128.7,,,97
"Neighborhood","Downtown","Tampa","FL","Tampa, FL","Tampa-St. Petersburg-Clearwater, FL",,1.46099603349493,,,,208800,0.0479156684235745,2.55402750491159,0.00708333333333333,139.8,,,96.5
"Neighborhood","Downtown","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,1.71000440722785,89.1966,,,407300,0.394380083805768,1.49514079242462,-0.0247311563957771,135.4,,,163
"Neighborhood","Driftwood","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,7.57822829440282,82.2799,,,176000,1.32412204951065,15.3342070773263,0.0268579545454546,142.3,,,89.5
"Neighborhood","Duclay","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.27368884971353,,,,146600,0.342231348391513,5.24048815506102,0.014556616643929,186.6,,,95
"Neighborhood","East Arlington","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.268840899074482,,,,186000,0.161550888529887,2.70568746548868,0.0015645161290323,142.2,,,87
"Neighborhood","East Jacksonville","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,4.72234464521816,,,,47500,3.7117903930131,12.0283018867925,0.0170526315789474,245.5,,,95
"Neighborhood","East Park","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,2.44821507271926,,,,261000,0.0383288616328095,5.32687651331719,0.018072796934866,138.9,,,97
"Neighborhood","Edgewood Manor","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,9.29925077126487,,,,58000,1.75438596491228,30.3370786516854,0.0827931034482758,90.4,,,95
"Neighborhood","Emerald Hills","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,5.65667695019833,82.9113,,,268800,0.561167227833894,9.26829268292683,-0.00188616071428571,55,,,108
"Neighborhood","Empire Point","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.92595857205818,,,,113800,0.441306266548985,6.25583566760037,0.00905096660808447,96.8,,,95
"Neighborhood","Fairfax","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.94446892904363,,,,183400,-1.07874865156419,10.8827085852479,0.0360741548527808,53.4,,,95
"Neighborhood","Fairways Forest","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,7.1308946672543,,,,125900,1.12449799196787,17.2253258845438,0.0414773629864973,150,,,95
"Neighborhood","Flamingo Park","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,0.561921551344205,,,,157600,-0.818124606670862,-0.379266750948167,0.00508248730964467,102.5,,,111
"Neighborhood","Florida Center","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,0.623622741295725,,,,285200,-0.418994413407821,-1.68907273354016,0.00968443197755953,187.1,,,97
"Neighborhood","Forest Trails","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,4.23093873953283,,,,151300,0.53156146179402,16.9242658423493,0.0255320555188367,159.8,,,95
"Neighborhood","Fort Caroline Shores","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.19876597620097,,,,222300,0.315884476534296,3.4434620753839,0.00539811066126861,84.5,,,95
"Neighborhood","Girvin","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.650066108417805,,,,185000,0.216684723726977,-0.644468313641246,-0.00530810810810811,68.7,,,95
"Neighborhood","Goodby's Creek","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.581754076685765,,,,131000,0.0763941940412529,-1.79910044977511,0.0178244274809161,106.6,,,95
"Neighborhood","Greenfield Manor","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.773468488320846,,,,118600,-0.419815281276238,3.76202974628172,0.00640809443507595,75.8,,,95
"Neighborhood","Harbordale","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,3.85412075804319,,,,194400,1.56739811912226,-3.04239401496259,0.0185956790123456,92.7,,,111
"Neighborhood","Harbour Isles","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,8.05861613045395,,,,594400,0.779925398440149,12.2144610156692,0.00631393001345892,26.5,,,111
"Neighborhood","Herlong","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,4.08109299250771,,,,114400,1.32860938883968,7.92452830188679,0.017027972027972,125.9,,,95
"Neighborhood","Hidden Hills","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.744821507271926,,,,135600,-0.367376928728876,4.38799076212471,0.011570796460177,102.6,,,95
"Neighborhood","Hillcrest","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.187307183781401,,,,67900,-0.147058823529412,2.7231467473525,-0.00840942562592051,165.7,,,95
"Neighborhood","Holly Oaks","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.39488761568973,,,,155800,0.192926045016077,4.91582491582492,0.0165725288831835,106.2,,,95
"Neighborhood","Hollywood Hills","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,2.2631115028647,86.1988,,,284400,0.282087447108604,7.84982935153584,0.00107594936708866,104,,,87
"Neighborhood","Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,2.0647862494491,82.1131,,,358600,0.560852495793606,3.82165605095541,-0.0109592861126604,67.5,,,158.5
"Neighborhood","Idlewyld","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,2.9241956809167,,,,436400,0.0458505272810637,2.94880868129276,0.00265582034830425,31.6,,,111
"Neighborhood","Jacksonville Heights South","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,2.17055971793742,,,,160900,0.311720698254364,7.40987983978638,0.0170478558110627,102.6,,,95
"Neighborhood","Jacksonville Heights West","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.67474658439841,,,,143100,0.421052631578947,6.63189269746647,0.0150174703004893,178.3,,,95
"Neighborhood","Julington Creek","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.352578228294403,,,,218300,0,-0.637232589895312,-0.0122262940907009,72.2,,,95
"Neighborhood","Lake Eola Heights","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,2.95284266196562,,,,274200,0.366032210834553,4.13976452715534,0.0196243617797229,151.1,,,97
"Neighborhood","Lake Lucina","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,2.7919788453063,,,,87500,-0.681044267877412,14.5287958115183,0.0387200000000001,158.7,,,95
"Neighborhood","Lake Ridge","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,3.11370647862495,,,,308700,1.08055009823183,4.39634764964491,0.001681243926142,179.5,,,111
"Neighborhood","Lake Underhill","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,6.43895989422653,,,,153600,-0.453661697990927,15.3153153153153,0.0499153645833332,94.9,,,97
"Neighborhood","Lakeshore","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.73644777434993,,,,71500,0.846262341325811,3.47322720694645,0.00453146853146857,120.7,,,95
"Neighborhood","Landings","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.84001762891141,,,,728500,1.27902127067983,8.03796529734539,0.00427590940288258,51.2,,,111
"Neighborhood","Lauderdale Manors","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.83120317320406,,,,111000,0.452488687782805,18.2108626198083,0.0463513513513514,259.7,,,111
"Neighborhood","LaVina","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,3.60511238431027,,,,237400,0.126528890763391,7.46944318696243,0.0248062342038753,147.7,,,97
"Neighborhood","Lawnacres","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,9.7686205376818,,,,156600,2.08604954367666,28.7828947368421,0.0701404853128991,199,,,108
"Neighborhood","Lincoln Villas","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,6.65491405905685,,,,86900,1.16414435389988,15.8666666666667,0.035627157652474,160.5,,,95
"Neighborhood","Little Havana","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,5.51123843102688,82.9647,,,126400,1.28205128205128,8.77796901893287,0.0101107594936709,146.7,,,118
"Neighborhood","Longbranch","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.52490083737329,,,,35100,2.33236151603499,-16.6270783847981,-0.0347863247863248,73,,,95
"Neighborhood","McGirts Creek","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,4.05024239753195,,,,111500,0.26978417266187,16.1458333333333,0.0394798206278026,225.2,,,95
"Neighborhood","Melrose Manors","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,9.03702071397091,,,,144900,1.541695865452,27.5528169014084,0.045527950310559,174.8,,,111
"Neighborhood","Metro West","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,5.22256500661084,67.4788,,,127600,0.630914826498423,8.9666951323655,0.0385031347962383,262.6,,,100.5
"Neighborhood","Middle River Terrace","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,5.07051564565888,,,,180600,0.612813370473538,14.376187460418,0.0179623477297897,170.3,,,111
"Neighborhood","Mid-Westside","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,5.91229616571177,,,,40800,2,13.0193905817175,0.0272058823529411,212.6,,,95
"Neighborhood","Millenia","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,7.79858968708682,,,,111400,0.36036036036036,17.8835978835979,0.053770197486535,140.5,,,97
"Neighborhood","Mixon Town","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.879241956809167,,,,42200,-0.705882352941177,8.48329048843188,0.0142417061611375,197.2,,,95
"Neighborhood","Liberty City","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,4.14720141031291,89.75,,,78300,0.513478818998716,12.5,0.0225159642401023,186.5,,,91.5
"Neighborhood","Monclair","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.87086822388717,,,,340900,0.235224933842987,2.3109243697479,-0.00141977119389847,32.1,,,95
"Neighborhood","Moncrief Park","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,8.68444248567651,,,,44500,2.53456221198157,33.6336336336336,0.0867865168539326,208.2,,,95
"Neighborhood","Monterey","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.44865579550463,,,,102000,0,12.3348017621145,0.0381568627450981,116.9,,,95
"Neighborhood","Monterey","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,7.92639929484354,,,,116200,0.258843830888697,26.5795206971678,0.0924010327022375,194.1,,,97
"Neighborhood","New Town","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.731599823710886,,,,37500,1.6260162601626,-22.360248447205,-0.0449866666666666,232.9,,,95
"Neighborhood","Normandy Manor","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,5.275451740855,,,,78700,0.768245838668374,13.0747126436782,0.0326048284625158,147.8,,,95
"Neighborhood","North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,5.13001322168356,86.8179,,,571700,0.828924162257496,8.05140805140805,0.0021707189085185,174.6,,,139
"Neighborhood","North Golf Estates","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,9.23975319524019,,,,121800,1.41548709408826,24.5398773006135,0.0164285714285715,44.6,,,111
"Neighborhood","Oak Haven","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.37725870427501,,,,102800,-0.2909796314258,7.30688935281837,0.0234338521400779,139.7,,,95
"Neighborhood","Oakridge","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,4.07007492287351,,,,381200,-0.313807531380753,10.3328509406657,0.00833683105981109,63.8,,,108
"Neighborhood","Ortega Hills","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.0991626267078008,,,,89100,-0.558035714285714,0.224971878515186,-0.00921436588103253,132.7,,,95
"Neighborhood","Osceola Forest","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.890260026443367,,,,90300,0,7.11743772241993,0.00861572535991151,173.1,,,95
"Neighborhood","Overtown","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,0.738210665491406,,,,142800,-0.48780487804878,2.88184438040346,-0.0108263305322129,193.1,,,118
"Neighborhood","Palm Club Village","West Palm Beach","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,2.11106214191274,,,,76300,-0.130890052356021,9.15593705293276,0.00854521625163818,233.5,,,113
"Neighborhood","Palomar","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,1.88408990744822,,,,299500,0.133734536944166,2.00953678474114,0.00829716193656083,87.6,,,97
"Neighborhood","Park East","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,4.91405905685324,,,,228600,0.219202104340202,7.72855796418473,0.0232370953630796,92.1,,,108
"Neighborhood","Park Ridge","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,1.22961657117673,,,,73900,0.13550135501355,7.10144927536232,0.00794316644113668,116.8,,,95
"Neighborhood","Parker Ridge","West Palm Beach","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,8.78360511238431,,,,124400,0.974025974025974,17.3584905660377,0.0390514469453376,138.4,,,113
"Neighborhood","Phoenix","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,5.26002644336712,,,,45000,2.50569476082005,10.0244498777506,0.0249333333333333,196.8,,,95
"Neighborhood","Pickwick Park","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,4.4711326575584,,,,226000,0.310696848646249,9.6555070354197,0.0217300884955751,49.3,,,95
"Neighborhood","Pineloch","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,8.91582194799471,,,,136100,0.889547813194959,15.7312925170068,0.0517634092578987,164.7,,,97
"Neighborhood","Poinsettia Heights","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,2.69501983252534,,,,332200,0.605693519079346,4.9936788874842,-0.00862432269717039,95.3,,,111
"Neighborhood","Pumpkin Hill","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,2.17937417364478,,,,255700,0.0391236306729265,9.6954096954097,0.0180563159953071,96.8,,,95
"Neighborhood","Regency","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,6.49405024239753,,,,81300,0.494437577255871,16.4756446991404,0.0503567035670356,99.5,,,95
"Neighborhood","Ribault","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,8.48832084618775,,,,59100,2.07253886010363,27.3706896551724,0.0613705583756345,166.8,,,95
"Neighborhood","River Oaks","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,7.5716174526223,,,,261200,1.4368932038835,12.2475290073055,0.0229441041347627,109.6,,,111
"Neighborhood","Riverland Village","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.33318642573821,,,,209300,0.431861804222649,19.0557451649602,0.0315432393693262,131.2,,,111
"Neighborhood","Riverside Park","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.12163948876157,,,,280500,2.07423580786026,13.516794819911,0.0114830659536542,208.8,,,111
"Neighborhood","Robinson's Addition","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,0.462758924636404,,,,41200,0.24330900243309,3.51758793969849,-0.00631067961165044,189.6,,,95
"Neighborhood","Roosevelt Estates","West Palm Beach","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,9.4711326575584,,,,91500,1.32890365448505,27.972027972028,0.0508633879781422,145.4,,,113
"Neighborhood","Rosemont North","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,9.31247245482592,,,,121200,0.831946755407654,28.525980911983,0.0701897689768978,174.5,,,97
"Neighborhood","Royal Lakes","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.41119435874835,,,,165400,1.65949600491703,5.48469387755102,0.0105441354292624,111.8,,,95
"Neighborhood","Royal Poinciana","Hollywood","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,4.81489643014544,,,,165800,1.468788249694,5.33672172808132,0.00213510253317239,147,,,108
"Neighborhood","Sailboat Bend","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,6.66593212869105,,,,335500,1.08466405543839,10.1083032490975,0.0192488822652757,98.9,,,111
"Neighborhood","Secret Cove","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.41560158660203,,,,143200,1.3446567586695,5.76070901033973,0.0132891061452514,118,,,95
"Neighborhood","Settlers Landing","Jacksonville","FL","Jacksonville, FL","Jacksonville, FL",,3.14676068752755,,,,112100,-0.355555555555556,12.1,0.0460749330954504,149,,,95
"Neighborhood","Shady Banks","Fort Lauderdale","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,9.46452181577787,,,,279300,2.42024202420242,17.4022698612863,0.0248657357679913,52,,,111
"Neighborhood","Signal Hill","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,6.53812252093433,,,,71800,0,20.672268907563,0.0584958217270195,225.6,,,97
"Neighborhood","South-West Coconut Grove","Miami","FL","Miami-Fort Lauderdale, FL","Miami-Fort Lauderdale-Pompano Beach, FL",,3.21727633318643,,,,659400,0.779458963778083,3.95711808292606,-0.0165453442523507,108.7,,,118
"Neighborhood","South Eola","Orlando","FL","Orlando, FL","Orlando-Kissimmee, FL",,6.10180696342001,61.5385,,,316700,0.892003822873527,12.6645321949484,0.0506188822229239,321.8,,,97
"Neighborhood","South Lake Morton","Lakeland","FL","Lakeland, FL","Lakeland-Winter Haven, FL",,9.74217717055972,,,,143000,1.20311394196745,21.1864406779661,0.0657412587412587,43.7,,,97
